baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0037236	4186.27739527983	0.0841208745104094	0.0663391136752141	0.199250928966255	0.337706964549354
FBGN0003890	2606.18875686216	0.626256375756104	0.118184903528019	3.78469267475803e-08	2.61089273175234e-07
FBGN0000463	12606.0068999492	0.332629368820497	0.0527838505319061	2.06515270273471e-10	1.90640963956064e-09
FBGN0039761	8.88140257882449	-0.0643709816557165	0.408157339905582	0.548501864102357	NA
FBGN0051415	30.1610264036118	0.000283781213728599	0.364321743392792	0.998018680679702	0.998887807807351
FBGN0037970	67.1155284179602	0.189318450030506	0.319027524163648	0.387521115375276	0.550314716008683
FBGN0051463	18.7370955340265	0.24105324133213	0.45506830439366	0.189660791874996	0.325096417750832
FBGN0051077	41.8167654049567	-0.0961079494790426	0.361325758941852	0.614069714473036	0.751918093803389
FBGN0037723	2956.56941672183	-0.246437136409293	0.0954334193308893	0.0078069420846702	0.0216832250795347
FBGN0028374	8.36296909933924	-0.128918940004715	0.430559006416613	0.234753641521114	NA
FBGN0004622	30.9285511188441	0.00849825048000813	0.353488559635463	0.966139041839802	0.981164266843231
FBGN0053207	1588.36597132438	0.619302557263822	0.106991738463537	2.29960792017365e-09	1.83665002269324e-08
FBGN0038890	3846.14560157776	-0.0885164478503293	0.0659626867352419	0.176339047330852	0.307246856389011
FBGN0010770	3776.08951034677	-0.389322735926924	0.0924463878885401	1.47945682239297e-05	6.98291468573403e-05
FBGN0046763	11014.5252572496	-0.577148065901262	0.0583034641727759	1.55340671915589e-23	4.35446424957529e-22
FBGN0038465	209.121875349129	-1.76467589478877	0.368671037880329	1.1277608859898e-07	7.30217231700324e-07
FBGN0038402	13.7574324426251	0.2637655693162	0.487877265480204	0.129319388339794	NA
FBGN0261108	3241.5915569001	0.144751805092761	0.0853316737739332	0.0831796674739132	0.166518710725951
FBGN0039087	17.83435419813	-0.23259587139085	0.440415942462949	0.21764184225722	0.361102597525946
FBGN0262605	12.8567737769991	-0.126966583212349	0.427214905457936	0.268951498857331	NA
FBGN0263040	14.113426790664	0.153911059647124	0.425384688107122	0.294225688805003	NA
FBGN0020907	12.80487296695	-0.168597457695274	0.426132345362089	0.283044319737319	NA
FBGN0038903	707.64913282866	-0.1433540962576	0.160139936614062	0.330519634252136	0.489835574360206
FBGN0037472	1787.13147031956	-0.082723138829907	0.106444955923576	0.420426110744474	0.583076781801163
FBGN0263977	8895.58420518264	-1.14850977728188	0.0672074671516003	2.30530153178884e-66	4.27335975884663e-64
FBGN0261060	2.97593364632442	-0.0202013240939282	0.410463645838009	0.776954890193417	NA
FBGN0015568	58.4236550274784	-0.93829406162216	0.547115880166369	0.00784157850149728	0.0217741632562716
FBGN0011270	9.94716726580383	0.0593761570733663	0.403384626482019	0.61987142894308	NA
FBGN0051116	105.379600579278	-0.197407715881017	0.318640231584183	0.366268880369817	0.529234126488597
FBGN0262577	26.4716301515011	-0.469259316696546	0.611240856973971	0.0630993142315776	0.13313758370911
FBGN0039030	20.8967986362373	-0.324711990835373	0.510553610073721	0.114068867797714	0.216264186340998
FBGN0053105	4947.00105247736	0.117512454493767	0.0771053780297781	0.121394632428295	0.227678414138949
FBGN0037516	2.81311223877552	0.0159918096892973	0.408533615898538	0.844905427131657	NA
FBGN0051265	10.3023755347557	0.118676851670672	0.424358024864519	0.295554019080455	NA
FBGN0051163	19879.6069406855	0.346342755882879	0.0493256005616994	1.38125421836397e-12	1.58115086968696e-11
FBGN0039189	2467.58169775101	-0.139855399030921	0.096144323249632	0.133310663355152	0.24518154167719
FBGN0039858	32692.800134717	-0.243828899936167	0.050095269397352	5.99399082772111e-07	3.49335378209933e-06
FBGN0261561	427.694417228725	0.579376086944943	0.181423595645161	0.000467852300362181	0.00167352209401262
FBGN0002905	10983.5613801407	0.056357965568877	0.0559762534011195	0.309494783110243	0.467583754362895
FBGN0003676	20632.0322141468	-0.259062521651071	0.0629912399978132	3.10076618743933e-05	0.000139316285348867
FBGN0040629	13.6177568582225	-0.354497241703943	0.613592438048184	0.0379726336463182	NA
FBGN0038246	46.7640047962924	-1.23492851840233	0.555230973770037	0.00181097549175135	0.00577352047897317
FBGN0043005	33.8082694827721	-0.0415033988838269	0.370577146654358	0.806141762809225	0.890103980580531
