Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0038339	28.3795978975816	-0.463410004914866	0.79587149583704	-0.582267372733942	0.560386598835592	0.839713058200593
FBGN0040257	2.09756924500548	-1.14550338763492	2.87575182174742	-0.398331795870642	0.690385625782248	NA
FBGN0039378	4.04458514687223	0.876124898001515	2.3400738567248	0.374400532480522	0.70810634684443	NA
FBGN0051370	3.28305657985079	0.92688000170265	2.16670884150672	0.427782443098401	0.668809520412486	NA
FBGN0083950	3.86457169532535	-0.56797945916477	2.12674433085915	-0.267065227786604	0.789418939702342	NA
FBGN0011668	0.0287774006965904	1.93550868708717	6.19234123794889	0.312564927014306	0.754611228040411	NA
FBGN0265083	35.0235899157124	-2.22401187484185	0.598700399762307	-3.71473257028861	0.000203418708840384	0.00910298722060718
FBGN0038108	3623.84476315203	0.186912137606139	0.104870221149719	1.78231852242681	0.0746973038592095	0.364552705258681
FBGN0037827	1.40646633754831	-0.563154573885219	3.22123251577208	-0.174825806931928	0.861216509618659	NA
FBGN0015622	3377.54407661255	-0.0674601046740031	0.140477674527799	-0.480219400703799	0.631071393074246	0.872291732511891
FBGN0037662	1.43281100966536	-0.718981079735525	2.49674049711302	-0.287967884754896	0.773371322084228	NA
FBGN0037879	4.24245226398094	-1.08643251326775	2.005388226048	-0.541756702844899	0.587986121963624	NA
FBGN0038857	398.611619259628	-0.302174816779558	0.247161440578032	-1.22258073942629	0.22148809148786	0.589441805207189
FBGN0051388	144.881366562188	-1.5492943308155	0.486218829771552	-3.18641368032462	0.00144048465534914	0.0354058228422233
FBGN0038100	351.627978945846	-0.0599564203847427	0.243043834771558	-0.246689739902668	0.805148347584301	0.940500992198771
FBGN0039175	1294.18593464758	0.0297656143644992	0.100419713369826	0.29641206258853	0.76691541441214	0.925795610741304
FBGN0039120	4859.55161094189	0.114214075547745	0.0967676929561289	1.18029139745561	0.23788433842118	0.602724156307265
FBGN0262023	1.38453969086461	0.907210517044449	3.4042347436588	0.266494700089159	0.789858240592691	NA
FBGN0039722	0.282311297489758	-0.501144111295435	5.66020757887148	-0.0885381153097836	0.929448991636957	NA
FBGN0266443	1.15496742904837	-3.09956852382422	3.15504417188462	-0.982416839499506	0.325894533657985	NA
FBGN0013767	0.812203443431982	-0.783301925442101	3.53878735652089	-0.221347553985892	0.824821825397251	NA
